,Unnamed: 0,Unnamed: 0.1,Coffee Name,Roaster Name,Roaster Location,Coffee Origin,Rating,Roast Level,Review Date,Price,Agtron,Flavor,Body,Aroma,Aftertaste,Acidity,Bottom Line,Prices Per Oz,Agtron Whole,Agtron Ground,Coffee Country
1224,1224,1907,Kathakwa Kenya,Caribou Coffee,"Minneapolis, Minnesota",Central Kenya.,93,Medium,August 2014,$16.99/16 ounces,52/66,9,9,9,8,8.0,"A classic Kenya, elegantly dry yet sweetly juicy, floral, chocolaty.",1.06,52,66,Kenya
1225,1225,1911,El Salvador Las Mercedes Pacamara Honey,Klatch Coffee,"Los Angeles, California","Cerro El Tigre, El Salvador.",93,Medium-Light,August 2014,$14.50/12 ounces,57/75,9,9,9,8,8.0,"Anyone who enjoys complex essays in juxtapositions of sweet and savory should enjoy this coffee, but aficionados may be particularly interested in possible readings of impact of variety and processing method: The savory/sweet richness may be owing to the impact of the Pacamara variety; the honey processing doubtless further contributes to sweetness and complexity.",1.21,57,75,El Salvador
1226,1226,1915,Mexico Pacho Nuevo,Paradise Roasters,"Ramsey, Minnesota","Vera Cruz growing region, Mexico.",92,Medium-Light,August 2014,$14.95/12 ounces,60/77,9,9,9,7,8.0,"Those who enjoy big body and deep, low-toned complexity in a versatile cup.",1.25,60,77,Mexico
1227,1227,1916,Sumatra Absynia,Paradise Roasters,"Ramsey, Minnesota","Aceh growing region, northwestern Indonesia, Indonesia.",91,Medium,August 2014,$19.95/12 ounces,48/57,9,9,8,8,7.0,"Adventurers who enjoy exotic variations on the old-fashioned syrupy, earthy (here pipe-tobaccoish) Sumatra cup.",1.66,48,57,Indonesia
1228,1228,1918,Kenyan Kabare,Mystic Monk Coffee,"Clark, Wyoming","Nyeri growing region, south-central Kenya.",91,Medium,August 2014,$13.99/12 ounces,52/63,9,8,8,8,8.0,"A brisk but sweet, juicy rendition of the great Kenya profile.",1.17,52,63,Kenya
1229,1229,1922,Ka’u Rusty’s Kenya Style Washed,Equator Coffees & Teas,"San Rafael, California","Ka'u growing district, ""Big Island"" of Hawaii.",93,Light,August 2014,$29.95/8 ounces,70/85,9,8,9,8,9.0,"An exquisitely pure, very light-roasted coffee. Lovers of fine Rieslings and similar fresh, floral-toned white table wines should particularly enjoy this cup.",3.74,70,85,USA
1230,1230,1923,Mahina Mele Kona,Thanksgiving Coffee,"Fort Bragg, California","Kona growing region, “Big Island” of Hawaii.",93,Medium-Light,August 2014,$41.50/12 ounces,50/73,9,8,9,8,9.0,"A splendid organically grown Kona that manages to be deep yet delicate, and utterly pure in its peach and floral nuance.",3.46,50,73,USA
1231,1231,1924,Classic Roast,Rusty's Hawaiian Coffee,"Pahala, Hawaii","Ka'u growing district, ""Big Island"" of Hawaii.",93,Medium,August 2014,$19.00/8 ounces,53/67,9,9,9,8,8.0,Elegant and Kenya-like in its intensity and suggestions of pungent berryish fruit and lush flowers.,2.38,53,67,USA
1232,1232,1925,High Mountain Io Fancy Light Roast,Hula Daddy,"Holualoa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawaii.",92,Medium-Light,August 2014,$32.95/8 ounces,59/77,9,9,8,8,8.0,"Quiet but lively acidity and a wide range of appealing aromatics – honey, citrus, chocolate, hints of spice and flowers – make this an appealing rendition of the classic Kona cup.",4.12,59,77,USA
1233,1233,1926,Hawai’i Puna Kazumura,Big Island Coffee Roasters,"Mountain View, Hawaii","Puna District, ""Big Island"" of Hawaii.",92,Medium-Light,August 2014,$18.00/8 ounces,56/68,9,8,9,8,8.0,Those who enjoy a lushly deep but delicate cup from a singular and surprising Hawaii origin.,2.25,56,68,USA
1234,1234,1927,Hawaiian Kona Pau Hana Estate,Cafe Virtuoso,"San Diego, California","Kona growing region, “Big Island” of Hawaii.",92,Medium,August 2014,$35.00/8 ounces,53/65,9,9,9,8,8.0,"Those who enjoy a quietly distinguished Kona cup: roundly balanced, not too acidy, grapey, chocolaty.",4.38,53,65,USA
1235,1235,1928,100% Kona Fancy,Downtown Coffee,"Honolulu, Hawaii","Kona growing region, “Big Island” of Hawaii.",91,Medium,August 2014,$27.40/7 ounces,50/69,9,9,8,7,8.0,"Chocolate and rich flowers should please those who enjoy a Kona cup with gentle acidity and deep-toned, musky aromatics.",3.91,50,69,USA
1236,1236,1929,100% Waialua Peaberry,Daylight Mind Coffee Company,"Kailua, Kona","Waialua, Oahu, Hawaii.",90,Medium-Light,August 2014,$17.50/8 ounces,59/68,8,8,8,8,8.0,"Curious aficionados and those who value the quietly exotic. We puzzled over the odd sweet/sour/savory structure of this coffee when we cupped it blind. Such complications can be generated by serendipitous accidents of fruit removal and drying. We hope, however, that they are related to botanical variety, since this sample was produced from trees of a rare and unusual hybrid developed by Hawaii-based scientist Chifumi Nagai that combines the distinctive-tasting Mokka variety, probably originally from Yemen or Ethiopia via Brazil, and a sturdy local strain of the classic Typica.",2.19,59,68,USA
1237,1237,1931,Organic Homacho Waeno Ethiopia,Shearwater Organic Coffee Roasters,"Trumbull, Connecticut","Aleta Wondo, Sidama growing region, Ethiopia.",92,Medium-Light,August 2014,$15.00/12 ounces,54/68,9,9,9,7,8.0,Those who enjoy a briskly bright but honeyish sweet cup.,1.25,54,68,Ethiopia
1238,1238,1932,Panama Elida Estate: Washed,Old Soul Co.,"Sacramento, California","Boquete growing region, western Panama.",93,Medium,August 2014,$18.00/12 ounces,50/70,9,9,9,8,8.0,A square-on medium roast develops the depth and cedary chocolate of this fine Panama.,1.5,50,70,Panama
1239,1239,1933,Kii Kenya,JBC Coffee Roasters,"Madison, Wisconsin",South-central Kenya.,94,Medium-Light,July 2014,$19.95/12 ounces,58/73,9,9,9,8,9.0,"Kenya balance and contrast – an elegant combination of dry, crisp, almost savory sensations enveloped in sweetness – is impressively on display here.",1.66,58,73,Kenya
1240,1240,1934,Harfusa Ethiopia Yirgacheffe Fair Trade Organic,JBC Coffee Roasters,"Madison, Wisconsin","Yirgacheffe growing district, southern Ethiopia.",93,Medium-Light,July 2014,$16.85/12 ounces,56/76,9,9,8,8,9.0,"A very pure and accessible rendition of the delicate, precious floral and sweet citrus Yirgacheffe cup.",1.4,56,76,Ethiopia
1241,1241,1936,Ethiopia Boke Washed Grade 1,Temple Coffee and Tea,"Sacramento, California","Boke, Gamo Gofa Zone, Southern Ethiopia.",95,Medium-Light,July 2014,$17.00/12 ounces,57/82,10,9,9,8,9.0,"A very exciting coffee, pure but exotic. The subtly layered floral and fruit notes are lyric and original.",1.42,57,82,Ethiopia
1242,1242,1938,Kenya Kahiriga,Wild Goose Coffee Roasters,"Redlands, California","Murang’a County, central Kenya.",94,Medium-Light,July 2014,$18.50/12 ounces,56/74,9,9,8,9,9.0,"A classic Kenya, elegantly dry yet sweetly juicy and chocolate-toned.",1.54,56,74,Kenya
1243,1243,1939,Ethiopian Kochere Washed,Klatch Coffee,"Los Angeles, California","Yirgacheffe growing region, southern Ethiopia.",93,Medium-Light,July 2014,$14.95/12 ounces,52/71,9,9,9,8,8.0,"A balanced, complete structure supports a refreshing, sweetly citrusy aromatic.",1.25,52,71,Ethiopia
1244,1244,1940,Ethiopian Yirgacheffe Aricha,The WestBean Coffee Roasters,"San Diego, California","Yirgacheffe growing region, southern Ethiopia.",91,Medium-Light,July 2014,$19.00/16 ounces,57/74,9,8,9,7,8.0,"Cautious coffee adventurers. Here the dried-in-the-fruit or “natural” processing produces a soft, complex, rather chocolaty cup free of the fermenty, brandy-like notes often associated with the natural Ethiopia cup.",1.19,57,74,Ethiopia
1245,1245,1941,Ethiopian Medium Roast,Bicerin Coffee,"Toronto, Ontario, Canada","Sidamo (also Sidama) growing region, southern Ethiopia.",92,Medium-Light,July 2014,$14.50/12 ounces,58/80,9,8,9,7,9.0,"Those who enjoy deeply and complexly expressed acidity, in this case a chorus of sweet, bitter, tart and savory sensations. Not a particularly easy or comfortable coffee, but an exciting one.",1.21,58,80,Ethiopia
1246,1246,1950,Chaquiro Colombia,JBC Coffee Roasters,"Madison, Wisconsin","Antioquia Department, central northwest Colombia.",91,Medium-Light,July 2014,$14.55/12 ounces,61/78,8,8,9,8,8.0,"Those who enjoy a naturally sweet, light-roasted coffee that brings a whiff of meadows and morning into the cup.",1.21,61,78,Colombia
1247,1247,1951,Elida Estate Panama,Bird Rock Coffee Roasters,"La Jolla, California","Elida Estate, western Panama.",95,Medium-Light,July 2014,$25.99/12 ounces,57/74,9,9,10,8,9.0,"Here the round, balanced structure for which Panamas are famous supports an exhilarating display of juicy fruit suggestions, opulent flowers, and a hint of whiskey.",2.17,57,74,Panama
1248,1248,1952,Kenya Baragwi Kagongo Peaberry,Flight Coffee Co.,"Bedford, New Hampshire",South-central Kenya.,94,Medium,July 2014,$14.50/12 ounces,49/71,9,9,9,9,8.0,"Those who enjoy big, intense coffees expressing great range in structure and aromatics, from sweet flowers through complex fruit to savory hints of herb.",1.21,49,71,Kenya
1249,1249,1954,Costa Rica Helsar Manuel Macho Arce,Flight Coffee Co.,"Bedford, New Hampshire","West Valley growing region, Costa Rica.",92,Medium-Light,July 2014,$14.50/12 ounces,52/71,9,9,8,8,8.0,"Those who enjoy grace and subtle originality in a gentle, syrupy cup.",1.21,52,71,Costa Rica
1250,1250,1955,El Guamal Colombia,JBC Coffee Roasters,"Madison, Wisconsin","Antioquia Department, central northwest Colombia.",92,Light,July 2014,$14.75/12 ounces,67/83,9,8,8,8,9.0,Those who enjoy a delicate but sweet and brightly lively breakfast cup.,1.23,67,83,Colombia
1251,1251,1956,Sumatra Ulos Batak,Bird Rock Coffee Roasters,"La Jolla, California","Northern Indonesia, Indonesia",96,Medium,July 2014,$17.99/12 ounces,53/68,10,9,10,9,8.0,"A Sumatra both refined and intense; those many lovers of the Sumatra type should not miss this one; purists who still remain suspicious of the type should find this example both familiar (the pungent fruit is almost Kenya-like) yet original: pipe tobacco, clay, richly fudgy chocolate.",1.5,53,68,Indonesia
1252,1252,1957,Washed Yirgacheffe,Bird Rock Coffee Roasters,"La Jolla, California","Kochere, Yirgacheffe growing region, south-central Ethiopia.",94,Medium-Light,July 2014,$18.99/12 ounces,54/76,9,8,9,9,9.0,"A superb Yirgacheffe with emphasis on sweetly tart, complexly expressed fruit notes given depth and crispness by suggestions of cacao nib and spice.",1.58,54,76,Ethiopia
1253,1253,1959,Ethiopia Natural Aricha,Revel Coffee,"Billings, Montana.","Yirgacheffe growing region, south-central Ethiopia.",93,Medium-Light,July 2014,$13.75/12 ounces,61/79,9,9,9,7,9.0,"Classically big, juicy, brandy-toned dried-in-the-fruit Ethiopia for those many coffee drinkers who love the style.",1.15,61,79,Ethiopia
1254,1254,1960,Kenya Kikai,Lexington Coffee Roasters,"Lexington, Virginia","Bungoma region, western Kenya.",95,Medium-Light,July 2014,$17.75/12 ounces,57/77,9,9,9,9,9.0,Classic Kenya; almost perfectly structured and finely nuanced around sweetly tart fruit and fragrant floral suggestions.,1.48,57,77,Kenya
1255,1255,1961,Guatemala ASDECAFE,Lexington Coffee Roasters,"Lexington, Virginia",Western Guatemala,92,Medium-Light,July 2014,$13.50/12 ounces,55/75,9,9,8,8,8.0,Those who prefer a gentle but lively and engaging breakfast cup.,1.12,55,75,Guatemala
1256,1256,1962,Ethiopia Kochere,Lexington Coffee Roasters,"Lexington, Virginia","Kochere, Yirgacheffe growing region, southern Ethiopia.",91,Medium,July 2014,$15.95/12 ounces,50/65,9,8,8,8,8.0,"Those who enjoy a delicately lively, briskly floral- and honey-toned cup.",1.33,50,65,Ethiopia
1257,1257,1963,Rwanda Hinga Kawa,Victrola Coffee Roasters,"Seattle, Washington","Gakende District, Northern Province, Rwanda.",93,Medium,June 2014,$16.50/12 ounces,52/65,9,8,9,9,8.0,"This sweet, deep, floral-toned cup, particularly characteristic of the best Rwandas, should please those who enjoy a pure but exotically complex coffee.",1.38,52,65,Rwanda
1258,1258,1964,Mexico CESMACH FTO,Paradise Roasters,"Ramsey, Minnesota","Chiapas State, southeastern Mexico.",92,Medium-Light,June 2014,$14.95/12 ounces,60/76,9,8,9,8,8.0,"Those who prefer richness, resonance and chocolate to purity and brightness in a lighter roasted coffee. Good environmental and socio-economic credentials.",1.25,60,76,Mexico
1259,1259,1965,Burundi Mpanga,Victrola Coffee Roasters,"Seattle, Washington","Kayanza Province, northern Burundi.",92,Medium-Light,June 2014,$18.75/12 ounces,58/69,9,8,8,8,9.0,Those who enjoy a very sweet cup deepened by a savory edge.,1.56,58,69,Burundi
1260,1260,1966,Mexican Vera Cruz Finca Kassandra,Just Love Coffee Roasters,"Murfreesboro, Tennessee","Vera Cruz growing region, Mexico.",90,Medium,June 2014,$12.00/8 ounces,48/61,9,8,8,8,7.0,"Those who enjoy sweetly dry, slightly savory beverages, in this case complicated by some unusual aromatic intrigue.",1.5,48,61,Mexico
1261,1261,1967,Las Margaritas Colombia Gesha,Barrington Coffee Roasting Co.,"Lee, Massachusetts","Valle del Cauca Department, Colombia.",92,Medium-Light,June 2014,$38.45/12 ounces,59/74,9,8,9,8,8.0,"The unusual juxtaposition of brisk, cedary black tea notes with lush ripe fruit and floral sweetness is original and attractive.",3.2,59,74,Colombia
1262,1262,1968,El Diamante Huehuetenango Guatemala,Barrington Coffee Roasting Co.,"Lee, Massachusetts","Agua Dulce, Huehuetenango growing region, Guatemala.",92,Medium-Light,June 2014,$16.45/12 ounces,55/71,9,9,8,8,8.0,"Those who enjoy resonant depth and spicy, musky chocolate.",1.37,55,71,Guatemala
1263,1263,1969,Ethiopia Yirgacheffe Kore Kochore,Flight Coffee Co.,"Bedford, New Hampshire","Yirgacheffe growing region, south-central Ethiopia.",94,Medium-Light,June 2014,$14.50/12 ounces,59/76,9,8,9,9,9.0,"A deep, resonant version of the great floral and citrus Yirgacheffe cup.",1.21,59,76,Ethiopia
1264,1264,1970,Sombra del Poro Costa Rica,Caribou Coffee,"Minneapolis, Minnesota","Tarrazu growing region, Costa Rica.",88,Medium,June 2014,$14.99/16 ounces,49/57,8,8,7,7,8.0,"A relaxed, balanced, straightforward breakfast cup.",0.94,49,57,Costa Rica
1265,1265,1972,Ethiopia Natural Yirgacheffe Reko,Kakalove Cafe,"Chia-Yi, Taiwan","Kochere, Yirgacheffe growing region, southern Ethiopia.",93,Medium-Light,June 2014,$22.00/16 ounces,59/81,9,8,9,8,9.0,"A fine example of the latest style of Ethiopia dried-in-the-fruit cup: the fruit delicately lush and clean, the flowers sweet and exhilarating, the whisky-like hint enlivening but discreet.",1.38,59,81,Ethiopia
1266,1266,1974,Regular Coffee,Regular Coffee,"Grand Rapids, Michigan","Inza Municipality, Cauca Province, southwestern Colombia.",90,Medium,June 2014,$30.00/24 ounces,54/63,8,8,8,8,8.0,"A balanced, versatile, satisfying cup. And given that shipping is included, a good value.",1.25,54,63,Colombia
1267,1267,1975,Organic Colombia El Roble,Allegro Coffee,"Thornton, Colorado","Santander Department, Colombia.",89,Medium,June 2014,$11.99/12 ounces,56/63,8,8,8,7,8.0,Those who prefer depth and resonance to brightness and drama in a balanced breakfast cup.,1.0,56,63,Colombia
1268,1268,1976,Papua New Guinea,Revel Coffee,"Billings, Montana","Wahgi Valley, Western Highlands, Papua New Guinea.",90,Medium-Light,June 2014,$12.75/12 ounces,56/71,8,8,8,8,8.0,"A quiet cup with pleasing aromatics built around grapefruity citrus and a molasses-inflected chocolate. A good choice for those who enjoy a relaxed, accessible, but still original and engaging cup.",1.06,56,71,Papua New Guinea
1269,1269,1977,Sulawesi Toarco Jaya,Topeca Coffee Roasters,"Tulsa, Oklahoma","Toraja growing region, south-central Sulawesi, Indonesia.",91,Light,June 2014,$14.99/12 ounces,63/82,9,8,8,8,8.0,Those who enjoy pungently sweet beverages.,1.25,63,82,Indonesia
1270,1270,1978,Papua New Guinea Baroida,Allegro Coffee,"Thornton, Colorado","Eastern Highlands Province, Papua New Guinea",91,Medium,June 2014,$11.99/12 ounces,54/64,9,8,9,7,8.0,"Those who enjoy a balanced, quietly complex breakfast cup animated by brisk but juicily sweet suggestions of ripe grapefruit.",1.0,54,64,Papua New Guinea
1271,1271,1979,Sulawesi Toraja Mamasa,Ghost Town Coffee Roasters,"Bozeman, Montana","Mamasa growing region, south-central Sulawesi, Indonesia",91,Medium,June 2014,$13.00/12 ounces,48/64,9,8,9,7,8.0,"A classic wet-hulled profile of the kind traditionally associated with Sumatra and Sulawesi. Here the famous Indonesia earth notes are crisp and almost graham-cracker-like, rather than lush and humus-like as in some versions of this type. At any rate, a good choice for those who enjoy exploring some of the engaging variations on the Indonesia earth-toned wet-hulled cup.",1.08,48,64,Indonesia
1272,1272,1980,Papua New Guinea Sihereni,PT's Coffee Roasting Co.,"Topeka, Kansas","Upper Asaro Valley, Eastern Papua New Guinea.",92,Medium-Light,June 2014,$14.98/12 ounces,58/75,9,8,8,8,9.0,"Almost Kenya-like in its sweet, exhilarating acidity and pungent berry suggestions, though approached in any context a fine coffee.",1.25,58,75,Papua New Guinea
1273,1273,1981,Sulawesi Tana Toraja,Blueprint Coffee,"St. Louis, Missouri","Toraja growing region, South Sulawesi, Indonesia",92,Medium-Light,June 2014,$20.00/12 ounces,61/78,9,8,9,8,8.0,"A gently bittersweet bite (honey on grapefruit) deepens and grounds the subtle complexities of this silky, quietly original profile.",1.67,61,78,Indonesia
